,attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping,sentiment
685,,good,good,good,1,15869784,0,,awesome,5,PHYS2,great professor. one of the best.,05/19/2009,4.0,4.0,,5,Really into it,5.0,5.0,1,No,1242770773000,,580,,,,[],people,person,0.9
686,,good,good,good,1,15828724,0,,awesome,5,PHYSL01,Eric Hudson is the best teacher I've ever had.  I'm so sad to not have him as an instructor anymore :(,05/13/2009,5.0,5.0,,5,Sorta interested,5.0,5.0,1,Yes,1242223728000,,580,,,,[],people,person,-0.08333333333333333
687,,good,good,good,1,15556854,0,,awesome,5,PHYSL01,Hudson is absolutely wonderful. Easily the best Professor I've had so far. Him teaching you E&M makes it so clear.,03/23/2009,4.0,4.0,,5,Really into it,5.0,5.0,1,No,1237801303000,,580,,,,[],people,person,0.5266666666666667
688,,good,average,good,1,11546964,0,,awesome,5,802T,"Eric is so sweet, and honestly excited about physics.",03/06/2006,2.0,2.0,,5,Really into it,5.0,5.0,1,,1141663457000,,580,,,,[],people,person,0.3625
689,,good,average,good,1,11244121,0,,awesome,5,802,Very fun and enjoyable teacher,12/22/2005,2.0,2.0,,5,Sorta interested,5.0,5.0,1,,1135271833000,,580,,,,[],people,person,0.445
690,Mandatory,good,average,good,0,11150878,0,,awesome,5,802,No Comments,12/14/2005,3.0,3.0,,5,Really into it,5.0,5.0,1,,1134551695000,,580,,,F,[],people,people,0.0
691,,good,average,good,1,3348210,0,,awesome,5,802T,No Comments,02/11/2005,3.0,3.0,,5,Sorta interested,5.0,5.0,1,,1108136682000,,580,,,,[],people,person,0.0
692,,good,average,good,0,823370,0,,awesome,4,802,8.02T is easy.,04/11/2003,2.0,2.0,,5,,4.5,4.5,1,,1050076466000,,580,,,,[],people,people,0.43333333333333335
693,Mandatory,good,average,good,0,27930416,0,,awesome,5,8.02,"Rajagopal speaks really clearly and can discuss physics topics in easily accessible ways. He seems far more capable at teaching freshman physics than any other professor MIT has. In addition, he is friendly, kind, and understanding.",03/21/2017,3.0,3.0,,5,,5.0,5.0,1,No,1490129850000,Yes,580,Yes,,A,['Respected'],people,people,0.265625
694,,good,good,good,0,26187900,0,,awesome,4,MECHANICS801,"Extremely nice and helpful. Works closely from notes, but still has good lectures. Can answer pretty much anything you throw at him.",03/27/2016,4.0,4.0,,5,,4.5,4.5,1,No,1459073561000,,580,Yes,,,[],people,people,0.43749999999999994
695,Not Mandatory,average,good,average,0,23496295,0,,good,3,8022,"Overall, good. Clarity could have been better.",08/03/2014,4.0,4.0,,4,Sorta interested,3.5,3.5,1,Yes,1407099841000,,580,,,,[],people,people,0.39999999999999997
696,,good,average,good,1,22895916,2,,good,4,CPS,Great,03/08/2014,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1394293685000,,580,,,,[],people,person,0.8
697,Not Mandatory,average,average,average,2,22864814,2,,good,3,25664684,Overall good class.  I would recommend,02/25/2014,2.0,2.0,,4,Sorta interested,3.5,3.5,1,Yes,1393288698000,,580,,,,[],people,people,0.35
698,,average,average,average,1,22768914,1,,average,3,25664684,Good Class!!,01/18/2014,3.0,3.0,,3,Sorta interested,3.0,3.0,1,Yes,1390055072000,,580,,,,[],person,person,1.0
699,,good,good,good,2,11558330,4,,awesome,5,SHORTSTORIES,Junot is one of the best teachers ever! The class has great discussions and he creates an environment in which everyone is respected and encouraged to contribute. He's hilarious and knowledgable. I learned a lot about writing and wish i could take another class with him.,03/09/2006,4.0,4.0,,5,It's my life,5.0,5.0,3,,1141921632000,,580,,,,[],people,people,0.7666666666666666
700,,good,good,good,3,3986444,1,,awesome,5,21W770,"Junot is wonderful.  He is one of the few professors I've seen here who truly cares about his student's success.  Junot is brilliant, and insists that his students create their own brilliance.  His class is fun, and helpful, and a breath of fresh air from the dullness that is usually MIT.",06/11/2005,5.0,5.0,,5,It's my life,5.0,5.0,3,,1118451238000,,580,,,,[],person,people,0.36874999999999997
701,Not Mandatory,good,average,good,0,32059289,0,online,awesome,5,805X,He inspired me to take physics again!,06/26/2019,2.0,2.0,,5,,5.0,5.0,1,No,1561536434000,Yes,580,Yes,,,"['Hilarious', 'Inspirational', 'Amazing lectures']",people,people,0.0
702,Not Mandatory,good,average,good,2,30328198,0,,awesome,5,805X,The perfect physics professor. A rather unique blend of knowledge with occasional jokes making the session worth its while. His lectures are lucid and should be suffice if you really pay attention. Heck he makes Quantum Mechanics look easy.,07/08/2018,3.0,3.0,,5,,5.0,5.0,1,No,1531041598000,Yes,580,No,,,"['Amazing lectures', 'Hilarious', 'Inspirational']",people,people,0.38472222222222224
703,,good,good,good,4,24754563,0,online,awesome,5,805X,Barton has raised the pedagogy bar to levels I never knew existed in academia.  He is by far the best professor I have ever had.,05/06/2015,4.0,4.0,,5,Really into it,5.0,5.0,1,No,1430917476000,Yes,580,No,,Audit/No Grade,"['Respected', 'Inspirational']",people,people,0.55
704,,good,good,good,4,22941210,1,,awesome,5,805,"You can revamp 8.05 ten more times, but I WILL STILL LOVE YOU BARTY! Super clear and organized explanations that will make you believe physics is easy (although the tests may change your mind :) )",03/24/2014,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1395679860000,,580,,,,[],person,people,0.35595238095238096
705,,good,average,good,0,19105984,1,,awesome,5,AB,I LOVE YOU ZWIE-BIZZLE!!!,10/25/2011,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1319549424000,,580,,,,[],person,people,0.9765625
706,,good,average,good,0,14115160,1,,awesome,4,PHYR,best physics prof ever!,02/23/2008,2.0,2.0,,5,Sorta interested,4.5,4.5,1,Yes,1203787611000,,580,,,,[],person,people,1.0
707,,good,average,good,0,10261133,0,,awesome,5,2008,i love barty!,08/30/2005,2.0,2.0,,5,Really into it,5.0,5.0,1,,1125423576000,,580,,,,[],people,people,0.625
708,,good,good,good,0,3290948,0,,awesome,5,8251,"best physics teacher ever, best accent ever.",01/27/2005,4.0,4.0,,5,Really into it,5.0,5.0,1,,1106869137000,,580,,,,[],people,people,1.0
709,Mandatory,good,good,good,2,29157504,0,,awesome,5,PHYS101,"I absolutely loved Dr. Freeman. He presented some fascinating ideas on theoretical physics and was a joy to talk to if you could manage to get him talking. There was this shifty looking suit always poking his head in the class which made me a bit uneasy, but it was an excellent experience regardless. Such a shame he left for some job in New Mexico.",12/12/2017,5.0,5.0,,5,,5.0,5.0,1,Yes,1513098294000,Yes,580,Yes,,A-,"['Respected', 'Inspirational', 'Get ready to read']",people,people,0.41704545454545455
710,Not Mandatory,good,average,good,1,28662235,0,online,awesome,5,HEADCRABS101,Loved every class.,09/06/2017,3.0,3.0,,5,,5.0,5.0,1,No,1504742298000,Yes,580,Yes,,,"['Hilarious', ""Skip class? You won't pass.""]",people,person,0.7
711,Not Mandatory,good,good,good,8,26191230,0,,awesome,5,PHYS8954,"I took Dr. Freeman for advanced spatial void tessellation theory and quantum finite element analysis and I really enjoyed his lectures. It's refreshing to have a professor that is so experienced with field work. I'm considering taking his advanced  crowbar manufacturing techniques lab as well, I've heard nothing but good things about that class.",03/28/2016,4.0,4.0,,4,,4.5,4.5,1,Yes,1459167141000,,580,Yes,,A,"['Hilarious', 'Inspirational', 'Respected']",people,people,0.5499999999999999
712,,good,average,average,6,24870744,0,,good,4,PHY57,"Great class, but he didn't show up for the third semester for some reason. Otherwise, a great teacher and by far my favorite part of the MIT experience. ",05/19/2015,3.0,3.0,,3,It's my life,3.5,3.5,1,No,1432067940000,,580,Yes,,,"['Amazing lectures', 'Inspirational', 'Respected']",people,people,0.44000000000000006
713,Mandatory,poor,average,average,3,24452174,0,online,poor,1,PHYSICS,Freeman was a bit on the quiet side. Dosent talk much. Showed us his pictures from Xen and his HEV. 33,03/11/2015,3.0,3.0,,3,It's my life,2.0,2.0,1,No,1426088956000,Yes,580,Yes,,A+,"['Amazing lectures', 'Get ready to read']",people,people,0.1
714,,good,poor,good,4,19366868,1,,awesome,5,PHY57,By far the greatest mind of our lifetime. This Professor is a man of few words but an incredible understanding of physics and trans-solar crustaceans. Free crowbars are passed out to everyone as well. The only gripe with him that I have is his lack of understanding of time; he never quite finishes anything.,12/02/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1322861536000,,580,,,,[],person,people,0.3666666666666667
715,,poor,good,average,1,19073966,0,,average,1,PHYS101,"I wish that i could learn from him but he doesn't talk much... if at all, all of his demonstrations involve the physics of crowbars, particularly on any nearby windows or vents.He gave me an A so i don't mind. I was under the impression his benefactors would have him teach the 3rd part of the course, sometime in the future, but he hasn't yet.......",10/15/2011,4.0,4.0,,5,Low,3.0,3.0,1,No,1318642359000,,580,,,,[],people,person,0.09166666666666667
716,,good,good,good,1,19004838,0,,awesome,5,PHYS203,"Dr. Freeman's teaching style is an art.  I have not heard him speak once, but as long as one keeps up his demonstrations do not need to be spoken for.  His labs are an exercise in learning physics via immersion.  It saddens me that has not been able to find time to start teaching his planned 300 level courses; I wish I could continue with him.",09/16/2011,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1316209479000,,580,,,,[],people,person,0.225
717,,good,good,good,1,17286528,0,,awesome,5,PHY42,One of the best classes I have ever taken.,05/30/2010,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1275256669000,,580,,,,[],people,person,1.0
718,,poor,good,poor,1,17282923,1,,poor,1,PHYS231,I really enjoyed this class! The only thing that I took issue with was the fact that some sort of nicely dressed auditor was there every day and would just come and go with no regard to the class.,05/29/2010,5.0,5.0,,2,Really into it,1.5,1.5,1,Yes,1275131217000,,580,,,,[],person,person,0.4083333333333334
719,,good,good,good,1,17282186,0,,awesome,5,PHYS101,He bashed a headcrab that was in the process of devouring my medulla oblongata. Highly recommended!,05/29/2010,4.0,4.0,,5,It's my life,5.0,5.0,1,No,1275092764000,,580,,,,[],people,person,0.2
720,,poor,poor,average,2,17281945,0,,average,1,PHYS101,Completely failed to teach Standard Insertion Procedures but otherwise a great professor.,05/28/2010,1.0,1.0,,5,It's my life,3.0,3.0,1,No,1275088963000,,580,,,,[],people,people,0.10000000000000002
721,,poor,good,average,1,14703701,1,,average,1,PHY1337,"His lectures were interesting.  I think he has throat cancer, because he can't talk at all now.  Class is like a game of charades, it's kind of fun.  His life has been kinda sad, he got a degree in theoretical physics from here and all his job used to require was pushing stuff and testing monorails.  He's a natural at teaching though.",07/31/2008,5.0,5.0,,5,It's my life,3.0,3.0,1,No,1217512063000,,580,,,,[],person,person,0.08571428571428572
722,,poor,poor,average,2,12351236,1,,average,1,XEN101,"Mr. Freeman was a good professor overall, but he rarely had time for class. He only came in twice to administer the exams, and both times, some evil zombies broke in and tried to kill him. Of course, he saved us all from certain death, so I would have to give him a 5 for &quot;helpfulness.&quot; DON'T get on his bad side. He carries around a rocket launcher.",11/02/2006,1.0,1.0,,5,It's my life,3.0,3.0,1,No,1162495528000,,580,,,,[],person,people,-0.06938775510204079
723,Mandatory,good,good,good,1,10168989,1,,awesome,5,GRAVITYGUN224,"I will agree that Gordon does make class very hard, because he NEVER talks. He only teaches by example. It was a very fun and helpful class, I really enjoyed throwing boxes and playing catch with Dog. Probably the most important thing I learned is to not shoot your buggy off a cliff with the gravity gun...or else you'll be walking a LONG way.",08/26/2005,5.0,5.0,,5,It's my life,5.0,5.0,1,,1125062018000,,580,,,,[],person,person,0.19440476190476189
724,,good,good,good,3,3151643,0,,awesome,5,HEADCRABS101,Gordon is a genius.  He shows you how to swing your crowbar such that it will kill a head crab in one shot!  He has a sexy beard / gotee.  The ladies can't get enough of him.  Of course the G-man very rudely interrupts the class to take him away on those &quot;jobs&quot; he's always doing.,01/04/2005,5.0,5.0,,5,It's my life,5.0,5.0,1,,1104810464000,,580,,,,[],people,people,0.027499999999999997
725,,good,average,good,1,21782150,1,,awesome,5,2400,"Really good teaching style, so the lectures were always super interesting",05/17/2013,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1368791277000,,580,,,,[],person,person,0.5111111111111111
726,Mandatory,good,poor,good,0,10100099,1,,good,4,2402,"He has a way of keeping the interest of the class, even if the material is rather boring. Very funny.",08/07/2005,1.0,1.0,,4,Sorta interested,4.0,4.0,1,,1123456363000,,580,,,,[],person,people,-0.3375
727,,good,poor,good,0,10009108,0,,good,5,2402,"he loved what he was teaching, but it's difficult to stir any interest in listening when there are no tests or finals. papers dont require attention in lecture...or attendance for that matter. but yeah. he's hot.",07/09/2005,1.0,1.0,,3,Sorta interested,4.0,4.0,1,,1120943888000,,580,,,,[],people,people,0.15
728,,good,average,good,0,3856996,2,,awesome,4,2402,"Saw him teach at campus preview weekend. Seems knowledgable and seems to love his subject.   Students seem to love looking at him more than learning the subject, however. For good reason!",05/13/2005,2.0,2.0,,5,Sorta interested,4.5,4.5,1,,1116028009000,,580,,,,[],people,people,0.34027777777777785
729,Mandatory,good,average,good,0,30613077,0,,awesome,5,24.917,He's great and I love every moment in his class.,10/25/2018,2.0,2.0,,5,,5.0,5.0,1,No,1540500630000,Yes,580,Yes,,,"['Inspirational', 'Hilarious', 'Respected']",people,people,0.65
730,,good,good,good,0,16769373,1,,awesome,5,SNTXNA,"Amazing experience to listen to him. Intelligent, caring, helpful, funny. One of the best teachers I've ever had!",01/29/2010,4.0,4.0,,5,Really into it,5.0,5.0,1,Yes,1264779577000,,580,,,,[],person,people,0.6625000000000001
731,,good,average,good,1,16313482,0,,awesome,5,LING951,"Not only is he an outstanding linguist, he is a gifted teacher, in the deepest sense of this word.  His lessons are a real experience. One of the best teachers I have ever had the pleasure to have.",11/04/2009,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1257348052000,,580,,,,[],people,person,0.44000000000000006
732,,good,average,good,0,11495078,1,,awesome,5,24900,One of the best classes I had. Unbelievably smart and witty. extremely hepful. Very amusing lectures,02/17/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,,1140218582000,,580,,,,[],person,people,0.47385714285714287
733,,good,average,good,0,11238259,0,,awesome,5,24900,Best Professor Ever!!! 24.900 with norvin rocks!!! This was one of the few courses I have ever had where I looked forward to lecture!,12/21/2005,3.0,3.0,,5,It's my life,5.0,5.0,1,,1135206530000,,580,,,,[],people,people,0.375
734,,good,good,good,0,3893669,0,,awesome,5,24900,Best professor at MIT!!  Great beard!!,05/19/2005,4.0,4.0,,5,It's my life,5.0,5.0,1,,1116537291000,,580,,,,[],people,people,1.0
735,Not Mandatory,good,good,good,0,32270280,0,,awesome,5,1.322,"Professor Whittle is the best I have ever met. His courses are just enjoyable. The logic and organization are clear, and the story engaging. This course provides generous amount of reading that directly pushes you to confront the original data where all the theories are based. Your understanding about soil will be brought to a whole new level.",10/08/2019,4.0,4.0,,5,,5.0,5.0,1,No,1570548483000,Yes,580,Yes,,A,"['Get ready to read', 'Gives good feedback', 'Inspirational']",people,people,0.35142045454545456
736,Mandatory,good,good,good,0,24541858,0,,good,4,1322,Extremely intelligent with great knowledge of the material. Tough grader though..,04/03/2015,4.0,4.0,,4,It's my life,4.0,4.0,1,No,1428081258000,,580,Yes,,A+,"['Inspirational', 'Tough grader', 'Gives good feedback']",people,people,0.40370370370370373
737,,good,good,average,0,17620842,0,,average,4,CIV322,,09/29/2010,4.0,4.0,,2,Sorta interested,3.0,3.0,1,Yes,1285761863000,,580,,,,[],people,people,0.0
738,,good,average,average,0,2555426,0,,average,4,GEOTECH,No Comments,10/16/2004,2.0,2.0,,1,It's my life,2.5,2.5,1,,1097952744000,,580,,,,[],people,people,0.0
739,Mandatory,average,good,average,2,29997585,1,,average,3,802T,Prof. John Belcher is one of the Professors from Physics that Challenge you . He is a genius physicist but you need to spend to many hours in their class . Sof&iacute;a,05/05/2018,4.0,4.0,,3,,3.0,3.0,1,Yes,1525548414000,Yes,580,Yes,,B+,"['Tough grader', 'Test heavy']",person,people,0.5
740,Mandatory,good,average,good,0,29495386,1,,awesome,5,8.02TEAL,"I don't know why there's so much hate, but Prof. Belcher is PHENOMENAL. I wasn't in his class, but I did go to Office Hours and asked him questions outside of class. He's a VERY KIND, CARING professor who actually DO want you to do well and is willing to accommodate any extenuating circumstances. A terrific human being and teacher.",01/23/2018,3.0,3.0,,5,,5.0,5.0,1,Yes,1516746615000,Yes,580,Yes,,B+,"['Inspirational', 'Caring', 'Respected']",person,people,0.09125
741,Not Mandatory,average,average,average,4,28080704,0,,average,3,802T,John Belcher is one of the Greatest  Professor of Physics at Massachusetts Institute of Technology.  You come to MIT to be challenge . So many students cry because he failed me . He don't failed you. You failed yourself. If you're not ready for MIT go to University of Puerto Rico Mayagüez.,04/19/2017,3.0,3.0,,3,,3.0,3.0,1,Yes,1492622343000,Yes,580,Yes,,A+,"['Tough grader', 'Get ready to read', 'Respected']",people,people,-0.016666666666666666
742,Mandatory,average,good,average,5,27975510,0,,average,3,PHYS802,If you love Physics he will challenge you .  So many students don't like him because no extra credit. He is a very brilliant professor and if you study superb hard you can earn a good grade.  For Physics and Nuclear Science and Engineering majors he provided a very strong background in Physics. I like its class,03/31/2017,4.0,4.0,,3,,3.0,3.0,1,No,1490963742000,No,580,Yes,,A-,"['Graded by few things', 'Lecture heavy', 'Tough grader']",people,people,0.49645833333333333
743,,poor,good,poor,1,12119536,1,,awful,1,802,"I was .4 points from passing, and he failed me.",07/31/2006,5.0,5.0,,1,Meh,1.0,1.0,1,,1154365778000,,580,,,,[],person,person,-0.5
744,,average,average,average,0,11778760,0,,good,3,802T,His lectures could be better but he's really helpful if you go to him for help outside of class. He'll spend a lot of his time figuring out what you don't understand and clarifying.,04/27/2006,3.0,3.0,,4,Low,3.5,3.5,1,,1146163902000,,580,,,,[],people,people,0.2333333333333333
745,,good,average,good,1,10462289,0,,awesome,5,802,"I thought he was great.  Helpful, nice, really cares about teaching and helping you to learn.  If people complain it's because they didn't want to take physics in the first place.  Given that it's a requirement, you should do your best to get him.",09/29/2005,3.0,3.0,,5,Sorta interested,5.0,5.0,1,,1128021373000,,580,,,,[],people,person,0.57
746,,average,good,average,0,3798444,0,,average,2,802,ugh...teal,05/05/2005,4.0,4.0,,3,Meh,2.5,2.5,1,,1115336059000,,580,,,,[],people,people,0.0
747,,average,poor,average,0,3090748,0,,average,3,802T,A nice guy! Liked his voice. The class is just so easy that I taught at times that he is just making it so easy.,12/21/2004,1.0,1.0,,3,Really into it,3.0,3.0,1,,1103646445000,,580,,,,[],people,people,0.5541666666666667
748,,poor,average,poor,0,2282368,0,,poor,1,802T,"Belcher rambles and is totally unhelpful.  He's nice, but that doesn't mean much when you don't know jack about E&M.",06/29/2004,3.0,3.0,,2,,1.5,1.5,1,,1088517519000,,580,,,,[],people,people,0.121875
749,,average,average,average,0,2057934,0,,average,2,802T,Really old.  He kind of wanders through his points and his speech.  The class is two hours a day of bad.,04/29/2004,3.0,3.0,,3,,2.5,2.5,1,,1083251041000,,580,,,,[],people,people,3.700743415417188e-17
750,Mandatory,good,good,good,0,27812120,2,,awesome,5,CH210,"All I want to say is that she wants people to understand the material not memorize and that's why the class is hard.  If you really like chemistry and some challenge, you will like her class.  If you are doing well in her class, you are above average.  (she is a great professor to get to know and use her tutoring hours-she is very helpful!)",02/07/2017,4.0,4.0,,5,,5.0,5.0,1,Yes,1486501876000,Yes,580,Yes,,A-,"['Lots of homework', 'Caring', 'Tough grader']",people,people,0.14404761904761904
751,,poor,good,poor,5,24641207,3,,awful,1,CHEMISTRY1,"I feel sorry to take chemistry class with her. It seems that UMASS hires the worst teachers ever. The connect homework is very hard. I barely see her solving connect problems. I do not understand a lot of things. I am sad. I tried to google some connect questions, but a lot of them don't make any sense. I feel sad being in her class.",04/21/2015,5.0,5.0,,1,Meh,1.0,1.0,1,No,1429650121000,,580,Yes,,,"['Tough grader', 'Lots of homework']",people,people,-0.47152777777777777
752,,average,good,average,1,20283926,0,,average,3,CHEM1,"Here's the thing, Dr. Schrenk is not too bad if you show that you care about learning and are friendly with her. Academically, she certainly knows her chemistry very well, but it seems you have to know everything before taking her class to get good grades. I found her grading and quiz material unfair at times. Waaaaay too much homework!!",05/15/2012,5.0,5.0,,3,Really into it,3.0,3.0,1,No,1337075479000,,580,,,,[],people,person,0.08596938775510206
753,,average,good,average,0,20188748,0,,average,3,CHEM1,"She told us at beginning of the semester, day 1, that if you didn't already take chem 1 or an equivalent chem course in hs, you would have to struggle to achieve 70s on her quizzes and need 80s on hw to PASS, even though she knows you need a 65 to get credit.  Doesn't answer questions when she asks if people have any before quizzes. Don't take.",05/03/2012,4.0,4.0,,2,Sorta interested,2.5,2.5,1,No,1336061949000,,580,,,,[],people,people,0.0
754,,average,good,average,0,19317430,0,,poor,2,CHEM101,Worst chemistry professor I have ever had. Goes over topics in the homework that have not been covered in class. She will explain them the day after it is due. Quizzes are unforgiving and has many surprise questions from previous chapters. Lectures are terribly boring and are all worthless power points.,11/27/2011,5.0,5.0,,2,Really into it,2.0,2.0,1,No,1322430130000,,580,,,,[],people,people,-0.43194444444444446
755,,average,good,average,0,19204027,0,,poor,2,CHEM121,"does not explain concepts well, doesn't go over material before quizzes although they are for the most part fair, assigns homework on material not covered yet",11/09/2011,5.0,5.0,,2,Sorta interested,2.0,2.0,1,Yes,1320880433000,,580,,,,[],people,people,0.6
756,,good,good,good,0,19152806,1,,awesome,4,CHEM121,"To me, she seemed like a good prof. if you showed interest. Does assign a lot of work and does not scale. But overall I learned a lot and if you put the time in and go to her for help. She'll do anything to help you pass. She even stayed up late emailing me helping me with the homework before the test and she is always there to help whoever asks",11/03/2011,4.0,4.0,,5,Really into it,4.5,4.5,1,Yes,1320311567000,,580,,,,[],person,people,0.13333333333333333
757,,average,good,poor,0,19017520,0,,poor,2,CHEM546,She's a nice person and interesting to talk to. Her Quizzes are poorly worded and are impossible to prepare for. She doesn't warn students for what to study. I recommend all students studying every form of conversion and make sure to read word for word every part of the text. Her notes in class are useless along with her lecture.,09/22/2011,5.0,5.0,,1,Really into it,1.5,1.5,1,Yes,1316725575000,,580,,,,[],people,people,0.005555555555555573
758,,average,good,average,0,19000295,0,,poor,2,CHEMII,A very difficult professor who doesn't know how to teach. She's not mean but most of the class will struggle to pass. Ruined chem for me got a C after getting an A in Chem I. I'm at UML as well,09/14/2011,5.0,5.0,,2,Really into it,2.0,2.0,1,Yes,1316035013000,,580,,,,[],people,people,0.002083333333333326
759,,average,good,average,0,18679238,0,,average,3,CHEM122,Had her for chem 2 at umass lowell. Found her class extremely difficult. I may be going out on a limb by saying that her teaching plan from MIT is no different than the one here because this class is ridiculous. I spent 10 hours a week at least on the homeworks and still passed only 3-4 quizzes. Learned a lot but quizzes are way too hard. No scale.,05/29/2011,5.0,5.0,,3,It's my life,3.0,3.0,1,Yes,1306713482000,,580,,,,[],people,people,-0.21785714285714283
760,,average,good,average,1,18355918,0,,poor,2,CH210,"Now she is at UMass Lowell and her homework assignments are still way too long, her test averages are still way too low, and her lectures are still terrible. She teaches as if the prerequisite for Chemistry II is Chemistry II itself...every step of the way she talks down to the class as if we were supposed to already have known everything.",04/04/2011,5.0,5.0,,2,Low,2.0,2.0,1,No,1301952104000,,580,,,,[],people,person,-0.30138888888888893
761,,average,good,poor,0,11882197,0,,poor,2,5111,stinks,05/13/2006,4.0,4.0,,1,Low,1.5,1.5,1,,1147546786000,,580,,,,[],people,people,-0.6
762,,poor,good,poor,0,11724312,0,,awful,1,5111,Inconsiderate. Extremely inconsiderate.,04/18/2006,4.0,4.0,,1,Meh,1.0,1.0,1,,1145380395000,,580,,,,[],people,people,-0.125
763,,average,good,average,1,10781932,0,,poor,2,5310,Needs to take a little more time getting dressed in the morning. My saving grace in this class were my TAs. I think this class is Janets revenge against the world.,10/17/2005,4.0,4.0,,2,Low,2.0,2.0,1,,1129512814000,,580,,,,[],people,person,0.15625
764,,average,good,average,1,10131817,0,,poor,2,7111,No Comments,08/17/2005,4.0,4.0,,2,Meh,2.0,2.0,1,,1124243200000,,580,,,,[],people,person,0.0
765,Not Mandatory,average,good,average,0,3699474,0,,poor,2,5111,"Homework assignments are way way tooo long, she doesn't post practice test answers or grades online and is the worst lecturer. It saddens me to pay $40K a year for this.",04/24/2005,4.0,4.0,,2,Low,2.0,2.0,1,,1114377592000,,580,,,,[],people,people,-0.525
766,,poor,average,poor,0,2243932,0,,awful,1,5111,I agree so much w/the comment about patronizing comments and tests.  There is no way of guessing at this woman and she doesn't curve to a B.  Yay!  Let's fail half the class!,06/13/2004,3.0,3.0,,1,,1.0,1.0,1,,1087160058000,,580,,,,[],people,people,-0.15277777777777776
767,,poor,good,average,0,2049125,0,,poor,1,5111,"A strange paradox of teaching styles, especially for a required class. She delivers lectures as if students were in middle school, asking patronizing rhetorical questions, yet exams and homework are long, poorly worded and harshly graded. C- test averages",04/28/2004,5.0,5.0,,3,,2.0,2.0,1,,1083157843000,,580,,,,[],people,people,-0.11666666666666665
768,,poor,good,average,0,2034220,0,,poor,1,5111,"Hard grader (way too hard for a GIR!), doesn't seem to like teaching in new ways.",04/26/2004,4.0,4.0,,3,,2.0,2.0,1,,1082991387000,,580,,,,[],people,people,-0.17329545454545456
769,,average,average,average,0,2034159,0,,average,2,5111,No Comments,04/26/2004,3.0,3.0,,3,,2.5,2.5,1,,1082990993000,,580,,,,[],people,people,0.0
770,Mandatory,average,average,average,0,29510674,0,,average,3,ESD,His class on political economy taught me wisdom that I still use even years after graduation.,01/28/2018,3.0,3.0,,3,,3.0,3.0,1,Yes,1517098551000,Yes,580,Yes,,A,"['Gives good feedback', 'Respected', 'Get ready to read']",people,people,0.0
771,,good,average,good,0,10937229,0,,good,4,17310,No Comments,11/17/2005,3.0,3.0,,4,Really into it,4.0,4.0,1,,1132243787000,,580,,,,[],people,people,0.0
772,,average,average,poor,0,2243527,0,,poor,2,IR,"Very disorganized, not clear exactly what he's lecturing about or why, little discussion, doesn't respond well to student input",06/13/2004,2.0,2.0,,1,,1.5,1.5,1,,1087143913000,,580,,,,[],people,people,0.053125000000000006
773,Mandatory,average,average,average,2,26317462,0,,good,3,PSYCH90O,Psych 9.00 Fundamentals of Psychology at Massachussetts Institute of Technology with Prof. Jeremy Wolfe is a Good experience. You have to prepared to read and The Exams are not so Hard. He is Well Know in Course 9 Brain and Cognitive Sciences Department.,04/18/2016,3.0,3.0,,4,,3.5,3.5,1,Yes,1460978462000,,580,Yes,,A-,"['Hilarious', 'Get ready to read']",people,people,0.20416666666666664
774,Mandatory,average,good,average,0,26303982,2,,good,3,PSYCH101,Psych 101 Intro to Psychology at Massachussetts Institute of Technology is amazing with Prof. Jeremy Wolfe really understand The Biology of The Brain. he is a great teacher you learn a lot.,04/15/2016,4.0,4.0,,4,,3.5,3.5,1,Yes,1460716708000,,580,Yes,,A+,['Hilarious'],people,people,0.5333333333333333
775,,good,average,good,0,25291882,0,online,awesome,5,INTRO PSYCH,MIT Open Courseware - superbly engaging and fun even on headphone! ,10/26/2015,2.0,2.0,,4,It's my life,4.5,4.5,1,Yes,1445839678000,,580,No,,,"['Amazing lectures', 'Inspirational', 'Get ready to read']",people,people,0.25833333333333336
776,,good,poor,good,0,21232843,0,,awesome,5,PSYCH101,"Took his course through iTunesU- very, very good lecturer! Though I cannot say anything about the ease of his exams, he made lectures supremely interesting and easy to follow/ understand.",01/08/2013,1.0,1.0,,5,Really into it,5.0,5.0,1,No,1357686343000,,580,,,,[],people,people,0.6444444444444445
777,,average,average,average,0,12241580,0,,average,3,PSYCH101,No Comments,09/20/2006,3.0,3.0,,3,It's my life,3.0,3.0,1,No,1158756430000,,580,,,,[],people,people,0.0
