,attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping,sentiment
325,Mandatory,good,average,good,0,10901558,0,,awesome,5,HIST101,take advantage of his policy of accepting rough drafts which he edits.,11/14/2005,2.0,2.0,,4,It's my life,4.5,4.5,1,,1131986285000,,799,,,A,[],people,people,-0.1
326,,good,average,good,0,10272963,0,,awesome,5,HISTORY101,No Comments,08/30/2005,3.0,3.0,,5,It's my life,5.0,5.0,1,,1125431460000,,799,,,,[],people,people,0.0
327,,good,good,good,0,3661373,0,,awesome,5,HIST370,Dr. Zammito is an amazing and articulate professor.  He is a brilliant scholar and engaging lecturer whose passion for Intellectual History is contagious.  His &quot;European Intellectual History&quot; class has truly been a watershed moment in my undergraduate career - it has revolutionized my worldview.,04/19/2005,4.0,4.0,,5,It's my life,5.0,5.0,1,,1113930505000,,799,,,,[],people,people,0.4999999999999999
328,,good,average,good,0,3364845,0,,awesome,5,HIST101,"Gives a great drama to history, and helps people consider ideas they've never thought of before.  Can be a bit opinionated, and sometimes lets politics bleed into his lectures, but for the most part he's excellent.",02/16/2005,2.0,2.0,,5,Really into it,5.0,5.0,1,,1108586393000,,799,,,,[],people,people,0.7666666666666666
329,,poor,average,poor,0,2830864,0,,awful,1,HIST101,"He knows his facts, but his lectures are quite opinionated and soapbox-styled.  He usually makes arguments about abstract concepts that somehow relate to his disdain for Christianity and imperialism.  He's also very passionate about expressing his opinions in class- very unprofessional.",11/24/2004,3.0,3.0,,1,Low,1.0,1.0,1,,1101305723000,,799,,,,[],people,people,-0.03833333333333333
330,Not Mandatory,good,good,good,0,1837502,0,,awesome,5,HIS358,I had Professor Zammito at the U. of Texas in 1983 for a course in European intellectual history.  It was the best course I had as an undergraduate.  His energy and fervor turned a college course into an amazing experience.  A huge influence on me.,03/23/2004,4.0,4.0,,5,,5.0,5.0,1,,1080057845000,,799,,,,[],people,people,0.4600000000000001
331,,good,average,good,0,21289894,0,,awesome,5,SPAN101,"Great spanish teacher. She cares for her students and won't make you look like an idiot when doing class activities. It's very important that you attend class and do the homework as the pace is quick. Would recommend, but only if you're willing to work.",01/23/2013,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1358972802000,,799,,,,[],people,people,0.1576190476190476
332,,good,average,good,0,20917304,0,,awesome,5,SPAN202,I learned a lot; she was nice and understanding. She was normal for a Spanish teacher.,11/29/2012,2.0,2.0,,5,Sorta interested,5.0,5.0,1,Yes,1354228755000,,799,,,,[],people,people,0.25
333,,good,average,good,0,17400063,0,,good,4,SPAN201,GREAT PROF!  She really cares for her students.,07/08/2010,2.0,2.0,,4,Sorta interested,4.0,4.0,1,Yes,1278560366000,,799,,,,[],people,people,0.6
334,,good,average,good,0,14588214,0,,awesome,5,SPAN101,Hottie with a body!  Great prof,06/16/2008,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1213637312000,,799,,,,[],people,people,0.8
335,,good,average,good,0,10863444,0,,awesome,5,SPAN201,"Great teacher, very nice to students. Not afraid is use &quot;adult&quot; words or talk about &quot;adult&quot; themes--she knows we're in college.",11/09/2005,2.0,2.0,,5,Really into it,5.0,5.0,1,,1131546827000,,799,,,,[],people,people,0.6266666666666667
336,,good,poor,good,0,10367156,0,,good,4,SPAN203204,Good Class. I enjoyed it!,09/03/2005,1.0,1.0,,4,Really into it,4.0,4.0,1,,1125763210000,,799,,,,[],people,people,0.6625
337,,average,average,average,0,1538346,0,,good,3,SPAN101,"Nice teacher, lots of busywork, but not her fault. Span 101 syllabus not created by her or flexible.",12/19/2003,3.0,3.0,,4,,3.5,3.5,1,,1071863343000,,799,,,,[],people,people,0.6
338,Mandatory,average,good,poor,4,23335814,1,online,poor,2,SPCH1318,Took this online at Lonestar.  For a speech instructor he does not communicate.  He takes forever to grade assignments and to answer emails.  Everything comes straight from the textbook.  Really dull class.,06/01/2014,4.0,4.0,,1,Low,1.5,1.5,1,Yes,1401657632000,,799,Yes,,B,[],person,people,-0.04583333333333334
339,,good,good,good,0,16724806,0,,awesome,5,HUMA309,"Prof is very engaging, intelligent, witty/sarcastic.  Has a very strong background in argumentation and debate.  Really enjoyed exploring new concepts in this class, plus it was a pretty easy A.",01/13/2010,4.0,4.0,,4,Really into it,4.5,4.5,1,No,1263423050000,,799,,,,[],people,people,0.4575757575757576
340,,good,average,good,1,13464165,0,,awesome,5,PCOMM101,"brilliant prof, great teacher. v. interesting, able to keep class hooked, teaches subject well and explains problems v. well. highly recommended for any class!!",09/07/2007,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1189186007000,,799,,,,[],people,person,0.46388888888888896
341,,good,average,good,1,1782424,0,,awesome,5,HUMA309,"Great class, great prof.  Pretty boring in the first couple weeks as you discuss the mechanics of argumentation.  Highly recommend for upper level credit.  Prof. is witty and open-minded.",03/06/2004,3.0,3.0,,4,,4.5,4.5,1,,1078579830000,,799,,,,[],people,person,0.24000000000000002
342,,average,average,average,1,13855854,2,,average,3,CHEM123,"She appears nice through emails, but when I met her, that little lady was a firecracker.  Hard grader and wants to take off as many points as possible for no apparent reason.",12/17/2007,3.0,3.0,,2,Low,2.5,2.5,1,Yes,1197908328000,,799,,,,[],people,person,0.11369047619047619
343,,average,average,average,0,13542781,0,,good,3,CHEM123,"As long as you do your work and don't act stupid, she'll be nice to you. She knows her Chemistry and works very hard at her job.",10/20/2007,2.0,2.0,,4,Meh,3.5,3.5,1,No,1192878853000,,799,,,,[],people,people,-0.15729166666666666
344,Mandatory,average,good,average,1,10784795,0,,average,3,CHEMLAB,what a beotch! she is so mean and grades so harshly! that lab totally ruined my chem grade,10/17/2005,5.0,5.0,,3,Sorta interested,3.0,3.0,1,,1129587631000,,799,,,B,[],people,person,-0.1875
345,,average,average,average,0,2581926,0,,good,3,CHEM151,"A little intimidating, but definitely nice and willing to help.",10/22/2004,3.0,3.0,,4,Sorta interested,3.5,3.5,1,,1098473239000,,799,,,,[],people,people,0.22083333333333333
346,Mandatory,good,average,good,0,2563410,0,,good,4,CHEM121,"Sometimes a bit scary to approach, but fairly helpful",10/19/2004,3.0,3.0,,4,Low,4.0,4.0,1,,1098182398000,,799,,,,[],people,people,0.09999999999999998
347,,good,average,good,0,19641691,1,,awesome,5,ENG2,excellent and stunning teacher whose lectures are most stimulating - i learned how to think about my relations to non human others from his work. highly recommended,12/30/2011,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1325218859000,,799,,,,[],person,people,0.43200000000000005
348,,average,poor,good,0,12731581,0,,good,3,ENGL321,"Overall, the class is fairly easy. As long as you show up, you're doing fine. His method of teaching is to give one midterm and one final - both open note, open book, no time limits. You really don't even have to do the reading, he lectures a lot. Relatively easy grader. Lectures are SUPER interesting. Great class, not that difficult.",01/06/2007,1.0,1.0,,5,Sorta interested,4.0,4.0,1,Yes,1168096520000,,799,,,,[],people,people,0.19743589743589743
349,,good,average,good,1,10894697,0,,good,4,ENG,"He's insane, pretty egotistical, but he knows more about theory than just about anyone you'll meet",11/13/2005,3.0,3.0,,4,Low,4.0,4.0,1,,1131914340000,,799,,,,[],people,person,-0.08333333333333333
350,,good,good,good,0,10195364,0,,good,4,ENGL362,"One of the best English teachers I've had at Rice - and possesses one of the most amazing vocabularies I've ever come across. Among his drawbacks, he tends to be a bit pedantic at times, and will try to impose a lot of his ideas and inferences on you.",09/01/2005,4.0,4.0,,4,It's my life,4.0,4.0,1,,1125576738000,,799,,,,[],people,people,0.525
351,Not Mandatory,good,good,good,0,32185091,0,,awesome,5,BUSI305,"Accounting can be dry, but overall I enjoyed the class.",08/20/2019,4.0,4.0,,5,,5.0,5.0,1,Yes,1566309876000,Yes,799,Yes,,A-,"['Lots of homework', 'Caring', 'Gives good feedback']",people,people,0.14444444444444446
352,Mandatory,good,good,average,2,26637169,0,,good,4,BIOC301,"In terms of research, he is very cutthroat. He will do anything for grant money to beat out his competitors, even if it means playing unfairly. It's not personal; it's just business. Great professor in Biochem though.",05/23/2016,5.0,5.0,,3,,3.5,3.5,1,Yes,1464004799000,,799,Yes,,,[],people,people,0.3333333333333333
353,,good,poor,good,0,10752604,0,,awesome,5,BIOS301,"Very nice guy, pretty funny as well.  Great to talk to about grad schools and the like if that's what you need.  Yes he makes you memorize the amino acids, but get over it.  The class is interesting, and I'd still say it's more conceptually based than memorization based.  Especially compared to evil bios 302.  Tests are challenging, but it was nice to actually be challenged on a test and get a chance to show what I learned.",10/07/2005,1.0,1.0,,5,It's my life,5.0,5.0,1,,1128728643000,,799,,,,[],people,people,0.2890909090909091
354,Mandatory,average,good,average,0,10259345,0,,average,3,BIOS301,"He's a nice guy and pretty good at lecturing. Tests are too hard for the material he presents. Visit him in the office, don't take his class.",08/30/2005,4.0,4.0,,3,Sorta interested,3.0,3.0,1,,1125422626000,,799,,,C,[],people,people,0.31458333333333327
355,,good,good,good,0,3951489,0,,good,4,BIOS301,"Incredibly hard material and too much memorization for my comfort, but that's not the professor's fault.",06/01/2005,5.0,5.0,,4,Sorta interested,4.0,4.0,1,,1117665874000,,799,,,,[],people,people,-0.04583333333333334
356,,good,good,average,0,2578814,0,,good,4,CHEM301,"Good guy.  I got screwed on the curve, and he wouldn't help me out, but I still think he is a good guy and a good teacher.  I'm sure if you went to him for help, he'd be helpful, I just wouldn't know for sure.",10/22/2004,5.0,5.0,,3,It's my life,3.5,3.5,1,,1098407772000,,799,,,,[],people,people,0.6199999999999999
357,,good,good,good,0,1142555,0,,awesome,5,BIOS301,"Great professor who forces certain things to be memorized, all of which are actually useful. He also tests over the material in a clear and straightforward manner.  His review sessions are not a waste of time-he actually cares that you learn the material.",09/19/2003,4.0,4.0,,4,,4.5,4.5,1,,1064001928000,,799,,,,[],people,people,0.2698979591836735
358,Not Mandatory,good,good,good,0,30300643,0,online,awesome,5,ENGL401,Good,06/27/2018,5.0,5.0,,5,,5.0,5.0,1,Yes,1530094244000,Yes,799,Yes,,A+,['Amazing lectures'],people,people,0.7
359,,good,average,good,0,11517471,0,,awesome,5,ENGL401,"a lot of technical help with stories, not the vague emotional stuff that you get in many creative-writing courses.  unlike most Rice classes, this one is a good place to make friends.  it's always fun, and it creates a community of serious (or semi-serious) writers.",02/24/2006,2.0,2.0,,5,Sorta interested,5.0,5.0,1,,1140819245000,,799,,,,[],people,people,0.14583333333333334
360,,good,good,good,0,1141249,0,,awesome,5,WRITING,"Awesome teacher... brilliant, and fun to have in class.",09/18/2003,4.0,4.0,,4,,4.5,4.5,1,,1063924844000,,799,,,,[],people,people,0.7333333333333333
361,Mandatory,average,good,average,5,31600679,0,,poor,2,BUSI305,She gets so distracted by random things that we often only start the slides with 10 minutes left in class. She still expects us to know the remaining 90% of the material for the test. In the beginning of the year she said that this class was more of a pay-attention-in-class-and-you'll-do-fine kind of deal. So that's what really sucks about it.,04/16/2019,4.0,4.0,,2,,2.0,2.0,1,Yes,1555382425000,No,799,Yes,,,"['Graded by few things', 'Test heavy', ""Skip class? You won't pass.""]",people,people,0.049999999999999996
362,Not Mandatory,average,average,average,0,30173207,1,,average,3,MATH101,"Siran Li is pretty hard to understand. Not because of his accent, but because of his lecturing style.",05/22/2018,3.0,3.0,,3,,3.0,3.0,1,Yes,1527028259000,No,799,Yes,,A,[],person,people,-0.020833333333333343
363,Mandatory,good,good,good,0,30567026,0,,good,4,COS596,Love,10/13/2018,4.0,4.0,,4,,4.0,4.0,1,Yes,1539466393000,Yes,799,No,,A,"['Gives good feedback', 'Tough grader', 'Caring']",people,people,0.5
364,Not Mandatory,good,average,good,0,29530279,0,,awesome,5,MGMT3080,"Miles is incredible (I'm a student from the school he just transferred from) and I'm taking him every chance I get before he leaves. I highly recommend taking his courses. He used to be at the University of Cincinnati, so if you want to know more, check out his reviews there. He's genuinely the best professor I've ever had a 5.0 for years at UC!",02/02/2018,2.0,2.0,,5,,5.0,5.0,1,Yes,1517566757000,Yes,799,Yes,,A,"['Respected', 'Amazing lectures', 'Hilarious']",people,people,0.592
365,Mandatory,good,average,good,0,29340154,0,,awesome,5,BIOC211,Dr. Flynn's Experimental Biosciences class made me a better scientist. He has a very creative approach and cheerful attitude. He really adds a lot to the student community inside and outside the classroom. I look forward to his new classes in Neuroscience.,12/26/2017,3.0,3.0,,5,,5.0,5.0,1,No,1514318780000,Yes,799,Yes,,A-,"['Participation matters', 'Hilarious', 'Accessible outside class']",people,people,0.2837662337662338
366,Mandatory,good,average,good,0,28616995,0,,awesome,5,HUMA201202,"Dr. LaBove's teaching style emphasizes fun group activities and funny, easy to understand lectures. She gave us assignments like giving a speech on why Captain America should be president. She was accessible outside of class. If you pay attention, it's an easy A. All of her grading criteria was on Canvas. She really cares about each student.",08/15/2017,3.0,3.0,,5,,5.0,5.0,1,No,1502826640000,Yes,799,Yes,,A+,"['Clear grading criteria', 'Hilarious', 'Amazing lectures']",people,people,0.2845238095238095
367,Not Mandatory,good,average,good,3,28611161,0,,awesome,5,ECON100,He was really open to hearing students opinions and we often had discussions about current events related to economics. Whenever we had an exam you could go to office hours to see how you did and try to get points back which I did a few times. Offers two forms of extra credit including self quizzes and an essay. Easy to pass but harder to get an A.,08/14/2017,3.0,3.0,,5,,5.0,5.0,1,Yes,1502671306000,Yes,799,Yes,,B-,"['EXTRA CREDIT', 'Hilarious', 'Respected']",people,people,0.02592592592592593
368,Mandatory,poor,good,poor,0,29119308,1,,awful,1,MGMP595,"Lectures straight from notes. Final counts for 50% of your grade and midterm 30%, vs. homework at 20% which takes an inordinate amount of time. Tests are heavily time pressured.",12/10/2017,4.0,4.0,,1,,1.0,1.0,1,No,1512924698000,No,799,Yes,,B-,"['Lecture heavy', 'Test heavy', 'Lots of homework']",person,people,0.0
369,Not Mandatory,good,average,good,0,30315912,0,online,awesome,5,102X,"So Funny, makes physics fun, and shows the beauty of it truly. His humor is kind of deadpan at times but in the best way possible. Love the demos, truly an exceptional teacher. Take this guys class on edx!",07/02/2018,3.0,3.0,,5,,5.0,5.0,1,No,1530572088000,Yes,799,No,,,"['Respected', 'Participation matters', 'Hilarious']",people,people,0.3666666666666666
370,,good,average,good,5,26209557,0,online,awesome,5,102X,"Extremely funny! Lectures are great, easy to understand, and you can definitely keep up with him. His humor only adds to the enjoyment of learning the subject.   The course was organized very well. Good balance of theory and problem solving, and Jason was active throughout and helping answer doubts, making this one of the best courses I took.",03/31/2016,2.0,2.0,,5,,5.0,5.0,1,No,1459421955000,,799,No,,A+,"['Inspirational', 'Hilarious', 'Amazing lectures']",people,people,0.3145833333333333
371,Mandatory,poor,poor,poor,1,32116992,0,,awful,1,MUSI689,Utterly depressing.,07/24/2019,1.0,1.0,,1,,1.0,1.0,1,No,1563929438000,No,799,Yes,,,[],people,person,-0.6
372,Mandatory,poor,average,poor,1,25907428,0,,awful,1,MUSI636,Doesn't connect with students. Lack of depth in both teaching and playing.,01/09/2016,2.0,2.0,,1,Really into it,1.0,1.0,1,Yes,1452333170000,,799,Yes,,,[],people,person,0.0
373,Not Mandatory,good,good,good,0,28890692,0,,awesome,5,MATH221,"I would confidently rank Frank Jones as one of the best professors at Rice, and definitely among the best in general. His class is great and over the course of the semester/year you will likely find yourself thinking and approaching problems in entirely new ways. I've never seen a teacher so effectively inspire a love of math in their students.",11/14/2017,4.0,4.0,,5,,5.0,5.0,1,Yes,1510623617000,Yes,799,Yes,,A,"['Inspirational', 'Respected', 'Caring']",people,people,0.29876033057851237
374,Not Mandatory,good,good,good,0,27740304,0,,awesome,5,MATH221,"Frank Jones is both brilliant and caring, and he is always happy to talk to his students at office hours. Truly a wonderful man and a great professor. My only complaint is that he set my expectations so high after my freshman year that, despite having fantastic professors and classes, I could not help but be a bit disappointed in them.",01/17/2017,4.0,4.0,,5,,5.0,5.0,1,Yes,1484612586000,Yes,799,Yes,,A,"['Respected', 'Caring', 'Inspirational']",people,people,0.3344444444444445
375,Not Mandatory,good,good,good,1,26969288,0,,awesome,5,MATH221,Best professor ever.,09/12/2016,4.0,4.0,,5,,5.0,5.0,1,Yes,1473720225000,Yes,799,Yes,,,"['Hilarious', 'Participation matters', 'Respected']",people,person,1.0
376,Mandatory,good,good,good,2,26034463,0,,awesome,5,MATH221,Frank Jones has the most beautiful soul of anyone ever.,02/06/2016,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1454778784000,,799,Yes,,A+,"['Respected', 'Lots of homework', 'Gives good feedback']",people,people,0.675
377,Not Mandatory,good,average,good,2,24483423,2,,awesome,5,221,"Frank is an excellent, extremely enthusiastic mathematics professor. He wrote the text book for Honors Calculus III and IV used at Rice and has been at Rice ever since he started there as an undergraduate. He has won Rice's outstanding teacher award so many times that he is on a short list of teacher ineligible to be nominated.",03/20/2015,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1426895535000,Yes,799,Yes,,A,"['Respected', 'Caring']",people,people,0.52
378,,good,good,good,1,16297607,0,,awesome,5,MATH211,Best professor I ever had.  Great teacher.,11/01/2009,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1257109264000,,799,,,,[],people,person,0.9
379,,good,average,good,1,14064812,0,,awesome,5,MATH221,"Dr. Jones is possibly the greatest teacher I've ever had. His preparations for class are outstanding, his lectures are entertaining and he makes any mathematical topic interesting. It's clear that he loves math, teaching, and his students. I've had 4 classes with him and he's done an excellent job with all. If you have any chance, take his class.",02/01/2008,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1201889366000,,799,,,,[],people,person,0.45
380,,good,good,good,1,11358552,0,,awesome,5,MATH2124XX,"The first class I ever had at Rice (Fall '89) was Frank Jones' Math 212, which met MWF at 7:45. It is a sign of his lecture style that I missed maybe one lecture the whole semester. He was obviously excited about teaching and an excellent lecturer.   Take any Frank Jones course you can while he's still there!",01/13/2006,4.0,4.0,,5,Really into it,5.0,5.0,1,,1137150402000,,799,,,,[],people,person,0.45625
381,,good,average,good,1,10580378,0,,awesome,5,MATH2112123,"I took several classes (Diff. Eqs., Multivariable Calc, Real Analysis) from Dr Jones over 25 years ago (1975-78), but he was great then and it sounds like he is still great now!  He probably made it possible for me to succeed as a math major when I otherwise might not have been able to complete that degree.",10/12/2005,3.0,3.0,,5,It's my life,5.0,5.0,1,,1129135334000,,799,,,,[],people,person,0.3328125
382,,good,average,good,0,1941260,0,,awesome,5,MATH221,"Dr. Frank Jones is a great teacher, role-model and friend to all of his students. He's approachable, considerate, energetic, captivating, understanding, enchanting and has an addictive love for math. He even encourages students to call him at home.",04/12/2004,3.0,3.0,,5,,5.0,5.0,1,,1081782735000,,799,,,,[],people,people,0.45999999999999996
383,,good,average,good,1,1330178,0,,awesome,5,MATH101,"Doc Jones is quite possibly the craziest man on earth, but also the coolest math prof.  He ensures that you learn the material if you are willing to do the work.",11/15/2003,2.0,2.0,,5,,5.0,5.0,1,,1068895526000,,799,,,,[],people,person,0.125
384,,good,good,good,0,1249061,0,,awesome,5,MATH425,Most amazing professor ever. Perfectly prepared lectures and an amazing ability to convey reasonably sophisticat material. If you can take a class from Dr. Jones....DO!!!!,11/01/2003,4.0,4.0,,5,,5.0,5.0,1,,1067718361000,,799,,,,[],people,people,0.63765625
385,,average,average,average,0,1145747,1,,average,2,MATH101,"Very energetic and keeps the class awake, but seems to explain everything the hardest way possible.  But overall, you can't complain, you certainly do learn the material.",09/22/2003,2.0,2.0,,3,,2.5,2.5,1,,1064248405000,,799,,,,[],person,people,0.21607142857142858
386,,average,good,good,0,1023597,0,,good,3,MATH221,"Best teacher I've had.  Period.  VERY challenging class, but always interesting. Most engaging math class I've taken to date.",06/23/2003,5.0,5.0,,5,,4.0,4.0,1,,1056368150000,,799,,,,[],people,people,0.61
387,Not Mandatory,good,average,good,0,30277848,0,,awesome,5,SOCI364,One of my favorite professors by far!,06/19/2018,3.0,3.0,,5,,5.0,5.0,1,No,1529421645000,Yes,799,Yes,,A,"['Accessible outside class', 'Gives good feedback', 'Caring']",people,people,0.3125
388,Mandatory,good,average,good,1,29532749,0,,awesome,5,SOCI231,10/10 would recommend. You should take at least one class with Considine in your undergraduate career as he gives you a lot of autonomy in how you utilize the classroom space and gives you room to grow as a person and as an individual.,02/03/2018,2.0,2.0,,5,,5.0,5.0,1,No,1517641430000,Yes,799,Yes,,A,"['Respected', ""Skip class? You won't pass."", 'Amazing lectures']",people,person,-0.15
389,Mandatory,good,average,good,0,29532748,0,,awesome,5,SOCI231,"Considine is the best! Tries his very best to make the class relevant, manageable, and still interesting. Takes student feedback into account like no other and keeps the focus on learning and hands-on work instead of on worrying about tests and grades.",02/03/2018,3.0,3.0,,5,,5.0,5.0,1,No,1517641329000,Yes,799,Yes,,A,"['Inspirational', 'Caring', 'Respected']",people,people,0.4770833333333333
390,Mandatory,good,good,good,0,29530138,0,,awesome,5,SOCI364,"Considine did a great job of guiding us in the projects, providing individualized feedback and making time for students, one of the best professors ever! This is his area of expertise which sometimes meant he gave too much advice with the projects but overall he was really helpful. He is a wonderful resource.",02/02/2018,4.0,4.0,,5,,5.0,5.0,1,No,1517560521000,Yes,799,Yes,,A,"['Respected', 'Group projects', 'Gives good feedback']",people,people,0.5333333333333333
391,Mandatory,good,good,good,0,29510998,0,,awesome,5,SOCI384,"Dr. Considine is truly a special teacher. He is so engaged with his students and so incredibly helpful and supportive throughout the learning process. He gives students the space to learn and expand, while encouraging them along the way. He respects his students more than any professor I've had at Rice.",01/28/2018,5.0,5.0,,5,,5.0,5.0,1,No,1517130967000,Yes,799,Yes,,A-,"['Gives good feedback', 'Group projects', 'Participation matters']",people,people,0.5642857142857143
392,Mandatory,good,average,good,0,29508858,0,,awesome,5,SOCI403,"Dr. Considine is an incredible professor and a valuable mentor. He is by far one of my favorite professors at Rice, and I'm glad I was able to have him guide us on this independent study over the course of the semester. It was an incredibly rewarding experience have Dr. Considine guide us through an independent research project.",01/27/2018,3.0,3.0,,5,,5.0,5.0,1,No,1517039782000,Yes,799,Yes,,A,"['Respected', 'Inspirational', 'Accessible outside class']",people,people,0.375
393,Mandatory,good,average,good,0,29482846,0,,awesome,5,SOCI364,Craig goes above and beyond what any other professor I've had ever has. If you ask a question in class he'll follow up with an email after class offering even more information and plenty of links to follow. He is incredibly invested in teaching and in his students' learning experiences. If anything he almost devotes too much of his own time to help,01/21/2018,3.0,3.0,,5,,5.0,5.0,1,No,1516519486000,Yes,799,Yes,,A,"['Inspirational', 'Participation matters', 'Respected']",people,people,0.34583333333333327
394,Mandatory,good,average,good,0,29482844,0,,awesome,5,SOCI364,"Dr. Considine is very knowledgeable in the subject, it just seems that he underestimates how much he can challenge his students as class discussions can often lack much intellectual stimulation. Otherwise, he's a great resource and very helpful throughout the semester.",01/21/2018,2.0,2.0,,5,,5.0,5.0,1,No,1516519405000,Yes,799,Yes,,A,"['Accessible outside class', 'Participation matters', 'Respected']",people,people,0.2555555555555556
395,Mandatory,good,average,good,0,29482842,0,,awesome,5,SOCI364,"Professor Considine is probably one of the greatest instructors I've had at Rice. Not only is he extremely knowledgeable about the subject matter, you can tell he's truly passionate about what he teaches. What sets him apart is his commitment to his students. Soon after the first day of class, he emailed me personally to elaborate on a topic I brie",01/21/2018,3.0,3.0,,5,,5.0,5.0,1,No,1516519300000,Yes,799,Yes,,A,"['Inspirational', 'Caring', 'Accessible outside class']",people,people,0.20119047619047617
396,Mandatory,good,average,good,0,29482840,0,,awesome,5,SOCI364,Craig is always an amazing professor to have because he loves what he does and is so passionate about the subjects he teaches!,01/21/2018,2.0,2.0,,5,,5.0,5.0,1,No,1516519215000,Yes,799,Yes,,A,"['Caring', 'Accessible outside class', 'Group projects']",people,people,0.26875000000000004
397,Mandatory,good,average,good,0,29482839,0,,awesome,5,SOCI364,"Dr. Considine was an absolute fantastic Professor. He was clearly really knowledgable and passionate about the information and learning from him was really helpful. He also allowed room for much critical discussion, which helped create an interactive classroom atmosphere.",01/21/2018,3.0,3.0,,5,,5.0,5.0,1,No,1516519118000,Yes,799,Yes,,A,"['Gives good feedback', 'Respected', 'Participation matters']",people,people,0.15833333333333333
398,Mandatory,good,average,good,0,28694991,0,,awesome,5,SOCI231,Everyone needs to take a class with Dr. Considine. He is very passionate about what he teaches and does a great job of engaging with students and fostering discussion in class. He is also so so nice and encouraging to his students. He is really supportive of everyone and ensures that everyone has what they need in order to succeed in the class.,09/25/2017,3.0,3.0,,5,,5.0,5.0,1,No,1506327408000,Yes,799,Yes,,A-,[],people,people,0.44700000000000006
399,Not Mandatory,good,average,good,0,28694988,0,,awesome,5,SOCI364,Craig is clearly passionate about this subject. Presents facts and encourages engagement with the material. He changed my life with this course.,09/25/2017,3.0,3.0,,5,,5.0,5.0,1,No,1506327156000,Yes,799,Yes,,A,"['Amazing lectures', 'Caring', 'Inspirational']",people,people,-0.10833333333333334
400,Not Mandatory,good,average,good,0,28156184,0,,awesome,5,SOCI364,"Professor Considine was very knowledgeable about the topic and event with the election tried to keep a very open mind about it. Though his personal views did skew things a bit, the class was still very interesting and his presentation and engagement with the class was great.",04/28/2017,2.0,2.0,,5,,5.0,5.0,1,Yes,1493404798000,Yes,799,Yes,,A-,"['Gives good feedback', 'Caring', 'Respected']",people,people,0.33
401,Not Mandatory,good,average,good,0,27948390,1,,awesome,5,SOCI364,This teacher is very organized and knowledgeable about this subject. He is passionate about it and very understanding to his students. He does an amazing job teaching. I can't say it enough I really enjoyed this class. It's an amazing class.,03/26/2017,3.0,3.0,,5,,5.0,5.0,1,No,1490531865000,Yes,799,Yes,,A,"['Caring', 'Accessible outside class', 'Inspirational']",person,people,0.2354166666666667
402,Mandatory,good,average,good,0,27928820,0,,awesome,5,SOCI364,Dr. Considine is awesome. He is an expert in his field and also brings in a lot of esteemed guest lecturers who are also experts in the field. Every single class he facilitates amazing discussion and makes the material very interesting.,03/21/2017,2.0,2.0,,5,,5.0,5.0,1,No,1490110194000,Yes,799,Yes,,A,"['Accessible outside class', 'Inspirational', 'Respected']",people,people,0.5446428571428572
403,Not Mandatory,good,average,good,0,27910321,0,,awesome,5,SOCI364,"Dr. Consiidne is the best. Besides being extremely knowledgeable and well connected, he is very caring and supportive. He always thinks from the students' perspective, and he helps his students in every aspect that he can. Very approachable and down to earth. I'm going to take more of his courses in the future.",03/15/2017,3.0,3.0,,5,,5.0,5.0,1,No,1489593487000,Yes,799,Yes,,A,"['Amazing lectures', 'Inspirational', 'Participation matters']",people,people,0.26493055555555556
404,Mandatory,good,average,good,0,26218065,7,,awesome,5,SOCI364,Dr. Considine knows his stuff. I learned a lot from him.,04/01/2016,2.0,2.0,,5,,5.0,5.0,1,No,1459545396000,Yes,799,Yes,,,"['Caring', 'Inspirational']",people,people,0.0
405,Mandatory,poor,good,poor,0,25228780,0,,awful,1,ESCI435,Does not do a good job explaining the material. Makes you think that he doesn't know or understand what he is teaching. Can not answer questions. Does not return assignments. Seems rushed and flabbergasted. Substitutes assigned reading instead of teaching.  Two classes he taught were the same - there was no new material introduced.,10/05/2015,5.0,5.0,,1,Meh,1.0,1.0,1,No,1444068851000,,799,Yes,,B+,"['Participation matters', 'Lots of homework', 'Get ready to read']",people,people,0.2106060606060606
406,Not Mandatory,good,poor,good,0,26107237,10,,awesome,5,ENGI2334,"very very easy, got an A in thermo!",03/02/2016,1.0,1.0,,5,Sorta interested,5.0,5.0,1,Yes,1456950376000,Yes,799,Yes,,A,"['Gives good feedback', 'EXTRA CREDIT']",people,people,0.7041666666666667
